id,window_id,BallAcceleration,Time,DistanceWall,DistanceCeil,DistanceBall,PlayerSpeed,BallSpeed,up,accelerate,slow,goal,left,boost,camera,down,right,slide,jump,BallAcceleration_skew,Time_skew,DistanceWall_skew,DistanceCeil_skew,DistanceBall_skew,PlayerSpeed_skew,BallSpeed_skew,up_skew,accelerate_skew,slow_skew,goal_skew,left_skew,boost_skew,camera_skew,down_skew,right_skew,slide_skew,jump_skew,label
0,9,12766.909897323174,1.4584216999999988,3693.18,2013.15,155.58719291766914,151895.3078735482,144814.76062197526,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,10,-337.20655214751605,1.493144400000002,3736.42,2013.05,<NA>,150965.60308891558,144477.55406982775,0.0,0.0,0,0,0,1,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,11,740.4545964530262,1.5973244000000015,3781.4,2013.06,<NA>,146909.56629505105,145218.00866628077,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,12,860.1059881738911,1.805677499999998,3869.59,2013.14,<NA>,145352.91552631478,146078.11465445466,0.0,0.0,0,0,0,0,0,0,1,0.0,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,13,4154.8881744843675,1.9445706000000023,<NA>,2013.09,<NA>,158377.18523827856,150233.00282893903,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,14,2909.1949808090285,2.0140244000000003,4019.92,2013.0,<NA>,157493.8236439766,153142.19780974806,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,15,-648.5783137179969,2.152934400000003,3967.36,2013.01,<NA>,148187.79233121735,152493.61949603006,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,16,-1554.7753869008739,2.2571087,3925.57,2013.11,<NA>,146921.80253794874,150938.8441091292,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,17,-875.1533075232292,2.326551499999997,3889.69,2013.16,<NA>,151460.4105963007,150063.69080160596,0.0,0.0,0,0,0,0,0,0,1,1.0,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,18,8347.386885530548,2.4654599000000026,3864.04,2013.16,189.92224777524083,158823.87978197736,158411.0776871365,0.0,0.0,0,0,0,0,0,0,1,0.0,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,19,0.0,2.673799599999999,3830.95,2013.08,<NA>,177024.81111414862,162625.25464392055,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,20,0.0,2.7432498999999986,3829.96,2013.15,<NA>,172570.00418960417,162273.94707407593,0.0,0.0,0,1,0,0,0,0,0,1.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,21,-403.7625680959609,2.8127002999999995,3840.91,2013.1,144.31392205882284,167269.98460572655,161870.18450597997,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,22,0.0,3.2641278000000007,3925.61,2010.67,<NA>,150952.87668673293,171985.05951971526,0.0,1.0,0,0,0,0,1,0,0,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,23,-1125.6720544665004,3.3335782000000016,3945.12,1986.9,206.44352690263747,148911.0124503893,170859.38746524876,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,24,0.0,3.4377575,3970.36,1960.75,<NA>,197271.879734543,169158.0558471869,0.0,1.0,0,0,0,0,1,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,25,33405.14487051504,3.7156243999999994,4015.56,1937.96,238.22356684425657,192221.3530204176,202563.20071770193,0.0,1.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,26,-4319.103108214447,4.1670703999999965,3892.04,<NA>,<NA>,192416.65830951332,198244.09760948748,0.0,0.0,0,0,0,1,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,27,-585.174527325551,4.340696400000002,3842.44,1972.0,<NA>,193543.01024061808,197658.92308216193,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,28,-195896.92308216193,4.618612299999999,3802.64,2005.09,<NA>,188025.31446058,1762.0,0.0,0.0,1,0,0,0,0,0,1,1.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,29,2163.0,4.653337500000003,3804.8,1997.84,5743.826949639065,191541.33890625281,3925.0,0.0,0.0,0,0,0,0,0,0,1,1.0,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,30,-3648.0,4.7922993,3784.07,1854.1100000000001,5978.528854985982,159439.70939825498,277.0,0.0,0.0,0,0,0,0,0,0,1,0.0,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
0,31,0.0,5.070104400000002,3750.84,1567.31,<NA>,140658.6089153451,620.0,0.0,0.0,0,0,0,1,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6
2,<NA>,-198.63806118915818,2.3265749999999983,1461.49,974.43,930.2884994368599,140926.69110119774,108375.91763524983,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,1.7797704472128517,0.477067868570543,0.15368181816754084,-0.13269045257959833,1.5808130593130862,-0.2680360162972908,-0.8104012083532015,0.0,1.116542281629615,5.830951894845302,3.039226079331763,5.830951894845302,0.9459514885817345,3.0392260793317627,0.0,0.0,2.4844437883558563,1.5228093816030988,-1
2,0,124246.29375405672,0.0,35.48999999999978,1450.25,230.48054082720287,145691.81060718547,171036.82884396566,0.0,0.0,0,0,0,0,0,0,1,0.0,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,1,-1791.7145629324368,0.03472719999999896,35.48999999999978,1450.25,<NA>,145691.81060718547,169245.11428103322,0.0,0.0,0,0,0,1,0,0,1,0.0,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,2,-2220.4779245962854,0.06945240000000297,35.48999999999978,1450.25,<NA>,145691.81060718547,167024.63635643694,0.0,0.0,0,0,0,1,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,3,-15669.775529306586,0.382165999999998,35.98999999999978,999.79,<NA>,124876.64262783492,151354.86082713035,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,4,-1605.6426488707366,0.4168950000000038,35.98999999999978,916.49,578.4608101678107,127030.34359947233,149749.21817825962,0.0,0.0,0,0,0,0,0,0,1,0.0,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,5,-1586.171067989897,0.45161999999999836,35.98999999999978,916.49,<NA>,127030.34359947233,148163.04711026972,0.0,0.0,0,0,0,0,0,0,1,1.0,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,6,-10170.466871330776,0.6946999999999974,35.98999999999978,572.6800000000001,<NA>,139221.3855627073,137992.58023893894,0.0,0.0,0,0,0,0,0,0,1,0.0,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,7,-12747.565543742385,1.0072699999999983,98.88000000000011,155.32999999999993,1073.5799598073725,139979.5327253238,125245.01469519656,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,8,-1156.164293558948,1.0420099999999977,98.88000000000011,155.32999999999993,<NA>,139979.5327253238,124088.85040163761,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,9,-8732.031145037094,1.3198070999999985,420.6999999999998,3.1800000000000637,<NA>,131677.55219854295,115356.81925660052,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,10,-1615.992171512029,1.3892574999999994,502.1300000000001,18.99000000000001,<NA>,138818.85606069517,113740.82708508849,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,11,-2912.837957792668,1.5281599999999997,583.5,55.450000000000045,<NA>,144294.373268676,110827.98912729582,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,12,0.0,1.7711544999999944,821.29,197.3599999999999,<NA>,153507.45054882515,107659.5111172255,0.0,0.0,0,1,0,1,0,0,1,0.0,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,13,-919.5077164385875,1.9100099999999998,998.0,319.27,<NA>,174953.41191585833,106740.00340078691,0.0,0.0,0,1,0,0,0,0,1,0.0,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,14,-83.493622902286,1.9447200000000038,998.0,319.27,<NA>,174953.41191585833,106656.50977788462,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,15,1284.8850852539617,2.2571499999999958,1383.13,<NA>,<NA>,189104.4744314634,107941.39486313859,0.0,1.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,16,172.6617067635525,2.29186,1383.13,632.3800000000001,<NA>,189104.4744314634,108114.05656990214,0.0,1.0,0,0,0,1,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,17,792.2895491372183,2.361289999999997,1539.85,775.55,845.2921929131962,229999.66512584317,108906.34611903936,0.0,1.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,18,951.1858439535135,2.396000000000001,1539.85,775.55,<NA>,229999.66512584317,109857.53196299287,0.0,1.0,0,0,0,0,1,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,19,4128.757532717966,2.6390058000000067,1885.2800000000002,943.96,<NA>,199747.88018900226,113986.28949571084,0.0,1.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,20,10132.383366191774,2.986140000000006,2370.74,949.0699999999999,<NA>,198267.76920619246,124118.67286190261,0.0,0.0,0,0,0,1,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,21,-15480.894161305085,4.444220000000001,3581.96,1726.63,1518.7397385003135,224224.8839089899,108637.77870059753,0.0,0.0,0,1,0,0,0,0,1,1.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,22,-39718.72246068664,5.556430000000006,3178.4700000000003,1959.19,1611.1462416863344,42105.263435822366,68919.05623991089,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,23,-313.78249947603035,5.5912600000000054,3178.4700000000003,1959.19,<NA>,42105.263435822366,68605.27374043486,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,24,722.8232188788243,5.939520000000002,3229.3,2002.26,<NA>,74475.1708625096,69328.09695931368,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,25,19053.270613269167,6.5991499999999945,3575.15,2012.99,<NA>,115220.2050206473,88381.36757258285,0.0,0.0,0,0,0,1,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,26,3445.3351886510354,6.703310000000002,3623.9,2012.99,<NA>,118084.29724565413,91826.70276123389,0.0,0.0,0,0,1,1,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,27,5837.110603799127,6.842275700000002,3695.21,2012.99,665.8946310791223,121768.42961129129,97663.81336503301,0.0,0.0,0,0,0,1,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,28,-89020.81336503301,6.982979999999998,3716.93,2012.99,<NA>,125740.09331156073,8643.0,0.0,0.0,1,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,29,-8023.0,7.81765,3697.66,2012.99,<NA>,140899.17260580347,620.0,0.0,0.0,0,0,0,1,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,30,0.0,7.887090000000001,3693.89,2012.99,3270.954825949145,140884.61245288642,620.0,0.0,1.0,0,0,0,1,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,31,0.0,7.956519999999998,3685.19,2012.99,<NA>,140954.20959659203,620.0,0.0,1.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,32,0.0,8.060670000000002,3674.75,1986.79,3028.0699958554455,145267.06165197946,620.0,0.0,1.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
2,33,0.0,8.130110000000002,3663.51,1961.94,<NA>,193999.6423218352,620.0,0.0,1.0,0,0,0,0,1,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
4,<NA>,406.1776455962099,1.2325060000000079,3812.555,2012.375,<NA>,161745.17829786026,147439.86511728293,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,-4.259539061545935,0.6935161805289491,-0.7426424545446288,-1.561716222363182,4.651883006986828,0.21033299420242274,-2.6741971920259893,4.690415759823427,0.8390470785361214,4.690415759823429,0.0,0.0,0.6093028803476974,2.277579509271331,0.0,-1.096870548424015,0.8390470785361214,1.398823034680564,-1
4,0,1197.5360615055833,0.0,3975.02,2013.04,142.93764584601217,114474.61292356484,123766.71531958824,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
4,1,2481.8187748716446,0.10414200000001017,3963.43,2013.07,<NA>,117518.55521150691,126248.53409445989,0.0,0.0,0,0,0,1,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
4,2,4066.7466710742883,0.1388859999999994,3963.43,2013.07,<NA>,117518.55521150691,130315.28076553417,0.0,0.0,0,0,0,1,0,0,1,0.0,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
4,3,3475.360323444853,0.20831300000000397,3947.47,2013.12,<NA>,128020.28866160239,133790.64108897903,0.0,0.0,0,0,0,0,0,0,1,0.0,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
4,4,5120.925236507348,0.3471840000000128,3905.77,2013.09,<NA>,140797.87473182968,138911.56632548638,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
4,5,2530.8327103048796,0.45133200000000784,3881.53,2013.03,<NA>,140950.1912095191,141442.39903579126,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
4,6,2661.5514374695485,0.5555500000000109,3859.65,2013.08,194.9595642691069,141067.44200913265,144103.9504732608,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,-1
